0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Year
102,Peyton Watson,23,DEN,SF,53,40,30.0,5.3,10.9,.490,1.5,3.7,.415,3.8,7.2,.528,.560,2.6,3.6,.730,0.9,4.0,4.9,2.1,0.9,1.2,1.7,2.5,14.8,,2026
103,Mikal Bridges,29,NYK,SF,75,75,33.4,5.9,12.1,.486,2.0,5.3,.376,3.9,6.8,.571,.568,1.0,1.2,.818,1.0,3.0,4.0,3.8,1.3,0.8,1.0,2.0,14.7,,2026
104,Kennedy Chandler,23,UTA,PG,5,0,30.8,5.4,11.2,.482,1.2,3.4,.353,4.2,7.8,.538,.536,2.6,4.0,.650,0.0,3.0,3.0,7.2,1.2,0.0,1.8,2.4,14.6,,2026
105,Ayo Dosunmu,26,2TM,SG,63,14,26.7,5.5,10.6,.517,1.8,4.1,.445,3.7,6.5,.562,.603,1.8,2.0,.860,0.7,2.6,3.2,3.5,0.8,0.3,1.3,1.9,14.5,,2026
105,Ayo Dosunmu,26,CHI,SG,45,10,26.4,5.6,10.8,.514,1.9,4.3,.451,3.6,6.5,.556,.604,2.0,2.3,.857,0.7,2.3,3.0,3.6,0.8,0.3,1.4,1.7,15.0,,2026
105,Ayo Dosunmu,26,MIN,SG,18,4,27.7,5.3,10.1,.525,1.5,3.5,.429,3.8,6.6,.576,.599,1.2,1.3,.875,0.5,3.2,3.7,3.3,0.8,0.2,1.2,2.3,13.2,,2026
106,Kelly Oubre Jr.,30,PHI,SF,42,36,32.3,5.1,11.0,.464,1.8,5.0,.361,3.3,6.1,.549,.545,2.5,3.3,.757,1.0,3.9,4.9,1.7,1.3,0.5,1.4,2.5,14.5,,2026
107,Walker Kessler,24,UTA,C,5,5,30.8,5.2,7.4,.703,1.2,1.6,.750,4.0,5.8,.690,.784,2.8,4.0,.700,4.6,6.2,10.8,3.0,1.4,1.8,3.2,4.4,14.4,,2026
108,Anfernee Simons,26,2TM,SG,55,5,24.9,5.2,11.8,.440,2.7,6.9,.385,2.5,4.9,.517,.552,1.3,1.4,.896,0.6,1.9,2.5,2.4,0.5,0.1,1.2,1.7,14.3,,2026
108,Anfernee Simons,26,BOS,SG,49,0,24.5,5.1,11.6,.440,2.7,6.7,.395,2.4,4.9,.502,.555,1.3,1.5,.889,0.5,1.9,2.4,2.4,0.6,0.1,1.1,1.7,14.2,,2026
108,Anfernee Simons,26,CHI,SG,6,5,28.3,5.8,13.3,.438,2.7,8.3,.320,3.2,5.0,.633,.538,0.8,0.8,1.000,0.8,2.0,2.8,3.0,0.0,0.3,2.2,2.0,15.2,,2026
109,Brice Sensabaugh,22,UTA,SF,69,17,23.0,5.1,11.1,.456,2.0,5.7,.354,3.0,5.3,.566,.548,2.1,2.5,.833,0.8,2.2,3.0,1.7,0.7,0.1,1.5,1.9,14.2,,2026
110,Devin Vassell,25,SAS,SG,59,57,30.4,5.0,11.4,.443,2.5,6.5,.391,2.5,4.8,.514,.555,1.6,2.0,.812,0.6,3.3,3.8,2.5,0.9,0.4,0.9,1.6,14.2,,2026
111,Ivica Zubac,28,2TM,C,48,47,30.1,6.0,10.0,.598,0.0,0.0,,6.0,10.0,.598,.598,2.1,3.0,.711,3.4,7.2,10.6,2.2,0.4,0.8,1.8,2.3,14.1,,2026
111,Ivica Zubac,28,LAC,C,43,42,30.9,6.1,10.0,.613,0.0,0.0,,6.1,10.0,.613,.613,2.2,3.1,.705,3.4,7.6,11.0,2.2,0.4,0.8,1.9,2.4,14.4,,2026
111,Ivica Zubac,28,IND,C,5,5,23.6,5.0,10.6,.472,0.0,0.0,,5.0,10.6,.472,.472,1.6,2.0,.800,2.8,4.4,7.2,1.8,0.4,0.8,0.8,1.6,11.6,,2026
112,P.J. Washington,27,DAL,PF,55,52,31.0,5.3,11.8,.448,1.3,4.1,.320,3.9,7.6,.517,.504,2.3,3.3,.687,1.5,5.5,7.1,1.8,1.0,1.1,1.7,2.1,14.1,,2026
113,Santi Aldama,25,MEM,PF,43,11,27.9,5.3,11.1,.479,1.6,4.7,.350,3.7,6.4,.572,.553,1.8,2.7,.667,1.6,5.1,6.7,2.9,0.9,0.7,1.3,1.6,14.0,,2026
114,Scoot Henderson,21,POR,PG,24,4,23.6,4.6,11.0,.417,1.8,5.2,.336,2.8,5.8,.489,.496,3.1,3.7,.831,0.5,2.3,2.8,4.0,0.8,0.3,2.6,2.9,14.0,,2026
115,Ajay Mitchell,23,OKC,SG,52,14,26.1,5.2,10.6,.490,1.1,3.1,.350,4.1,7.4,.549,.542,2.5,2.9,.868,0.7,2.8,3.5,3.6,1.3,0.3,1.5,2.1,14.0,,2026
116,Keegan Murray,25,SAC,PF,23,22,34.5,5.5,13.0,.420,1.3,4.9,.277,4.1,8.2,.505,.472,1.7,2.1,.776,1.4,4.3,5.7,1.7,1.0,1.6,1.2,1.8,14.0,,2026
117,Quentin Grimes,25,PHI,SG,67,19,30.1,4.6,10.2,.452,1.7,5.3,.331,2.9,4.9,.580,.537,2.8,3.4,.840,0.6,3.1,3.7,3.4,0.9,0.4,1.9,2.1,13.8,,2026
118,Tim Hardaway Jr.,33,DEN,SG,75,5,26.9,4.5,9.9,.450,2.9,7.0,.410,1.6,2.9,.545,.594,2.1,2.5,.812,0.2,2.4,2.6,1.4,0.5,0.1,0.6,1.2,13.8,,2026
119,Aaron Nesmith,26,IND,SF,45,42,29.7,4.7,11.4,.414,2.3,6.2,.379,2.4,5.2,.455,.517,2.0,2.5,.829,1.1,3.1,4.2,1.9,0.6,0.5,1.4,2.8,13.8,,2026
120,De'Andre Hunter,28,2TM,SF,45,25,26.1,4.6,11.1,.415,1.7,5.5,.305,3.0,5.7,.522,.490,2.8,3.2,.867,0.7,3.4,4.1,2.0,0.7,0.1,1.7,2.5,13.7,,2026
120,De'Andre Hunter,28,CLE,SF,43,23,26.2,4.7,11.2,.423,1.7,5.5,.308,3.0,5.7,.535,.499,2.8,3.2,.869,0.7,3.6,4.2,2.1,0.7,0.1,1.7,2.5,14.0,,2026
120,De'Andre Hunter,28,SAC,SF,2,2,25.5,2.0,9.5,.211,1.0,4.5,.222,1.0,5.0,.200,.263,2.5,3.0,.833,0.5,1.0,1.5,0.5,0.0,0.0,2.0,2.5,7.5,,2026
121,Bobby Portis,30,MIL,PF,67,9,24.2,5.5,11.2,.488,2.0,4.4,.456,3.4,6.8,.509,.578,0.7,1.0,.706,1.3,5.1,6.4,1.6,0.6,0.2,1.0,1.6,13.7,,2026
122,Jalen Suggs,24,ORL,PG,49,48,27.1,4.9,11.3,.437,2.0,6.1,.327,2.9,5.1,.567,.525,1.9,2.2,.843,0.6,3.2,3.8,5.2,1.8,0.8,2.6,2.5,13.7,,2026
123,Zach Edey,23,MEM,C,11,11,25.8,5.6,8.9,.633,0.1,0.5,.200,5.5,8.5,.656,.638,2.3,2.9,.781,3.9,7.2,11.1,1.1,0.6,1.9,2.4,3.4,13.6,,2026
124,Naz Reid,26,MIN,C,71,2,26.1,5.1,11.2,.461,2.1,5.8,.366,3.0,5.3,.565,.556,1.2,1.6,.730,1.2,5.1,6.3,2.3,1.0,1.0,1.6,2.5,13.6,,2026
125,Cam Thomas,24,2TM,SG,42,8,21.0,4.5,11.0,.410,1.2,4.0,.310,3.3,7.0,.468,.466,3.3,4.0,.811,0.3,1.4,1.7,2.6,0.2,0.1,1.8,1.0,13.5,,2026
125,Cam Thomas,24,BRK,SG,24,8,24.3,5.1,12.8,.399,1.6,4.9,.325,3.5,8.0,.445,.461,3.8,4.5,.843,0.4,1.4,1.8,3.1,0.2,0.1,2.0,1.3,15.6,,2026
125,Cam Thomas,24,MIL,SG,18,0,16.6,3.7,8.5,.431,0.8,2.8,.275,2.9,5.7,.510,.477,2.6,3.4,.754,0.1,1.4,1.6,1.9,0.3,0.1,1.4,0.7,10.7,,2026
126,Ace Bailey,19,UTA,SF,66,55,27.2,5.3,12.0,.444,1.9,5.3,.354,3.4,6.6,.516,.523,1.0,1.2,.778,1.5,2.7,4.2,1.8,0.8,0.7,1.4,2.7,13.5,,2026
127,John Collins,28,LAC,PF,62,52,27.5,5.2,9.5,.553,1.3,3.2,.402,3.9,6.2,.630,.621,1.7,2.2,.777,1.5,3.7,5.2,1.0,0.9,0.8,1.3,2.8,13.5,,2026
128,Cedric Coward,22,MEM,SG,57,42,25.9,4.9,10.5,.468,1.5,4.4,.337,3.4,6.0,.564,.539,2.2,2.6,.844,1.4,4.7,6.1,2.8,0.6,0.4,1.8,2.0,13.5,,2026
129,Tobias Harris,33,DET,PF,57,57,28.2,4.9,10.7,.462,1.3,3.7,.349,3.7,7.1,.520,.521,2.2,2.5,.873,0.9,4.4,5.2,2.5,0.9,0.4,1.0,1.7,13.4,,2026
130,Reed Sheppard,21,HOU,SG,74,16,26.3,4.9,11.6,.425,2.7,6.9,.385,2.2,4.6,.484,.540,0.9,1.1,.807,0.4,2.5,2.9,3.4,1.5,0.7,1.6,2.1,13.4,,2026
131,Brandin Podziemski,22,GSW,SG,75,36,28.5,4.7,10.4,.448,1.8,5.0,.368,2.8,5.5,.521,.536,2.2,2.8,.775,0.9,4.4,5.3,3.8,1.1,0.2,1.6,1.7,13.3,,2026
132,Tre Jones,26,CHI,PG,57,33,27.1,4.9,9.1,.545,0.6,1.9,.306,4.3,7.1,.610,.578,2.8,3.4,.827,0.6,2.6,3.1,5.5,1.2,0.2,1.4,1.4,13.2,,2026
133,Toumani Camara,25,POR,PF,76,76,33.1,4.6,10.6,.437,2.6,7.0,.363,2.1,3.6,.583,.558,1.2,1.8,.701,1.6,3.7,5.2,2.5,1.1,0.4,1.8,2.9,13.1,,2026
134,Collin Gillespie,26,PHO,PG,73,54,28.9,4.5,10.7,.426,3.0,7.3,.413,1.5,3.4,.453,.567,1.0,1.2,.869,1.1,3.1,4.1,4.8,1.3,0.2,1.6,1.6,13.1,,2026
135,Kyle Kuzma,30,MIL,PF,65,40,26.4,4.9,10.0,.490,1.2,3.5,.352,3.7,6.5,.564,.551,2.0,2.8,.725,0.8,3.7,4.5,2.6,0.6,0.4,1.6,2.0,13.1,,2026
136,Jaylon Tyson,23,CLE,SG,64,40,27.0,5.0,10.0,.496,2.0,4.5,.455,2.9,5.5,.530,.598,1.2,1.6,.743,1.8,3.3,5.1,2.2,0.8,0.4,1.5,2.5,13.1,,2026
137,Jeremiah Fears,19,NOP,PG,76,45,24.9,4.9,11.5,.426,1.1,3.4,.332,3.8,8.1,.467,.476,2.0,2.6,.782,0.7,2.8,3.5,3.3,1.1,0.3,2.2,1.8,13.0,,2026
138,Keldon Johnson,26,SAS,SF,74,0,23.2,5.0,9.5,.533,1.2,3.2,.381,3.8,6.3,.610,.597,1.7,2.2,.795,1.6,3.8,5.4,1.4,0.6,0.1,0.9,2.0,13.0,,2026
139,Sam Merrill,29,CLE,SG,48,36,26.4,4.4,9.3,.470,3.1,7.2,.435,1.2,2.0,.592,.639,1.1,1.3,.859,0.6,2.0,2.6,2.3,0.6,0.1,0.8,2.5,13.0,,2026
140,Jordan Poole,26,NOP,PG,37,6,23.6,4.1,11.1,.365,2.4,7.2,.326,1.7,3.9,.438,.471,2.5,2.8,.876,0.2,1.7,1.9,3.0,0.5,0.4,1.7,2.3,12.9,,2026
141,De'Anthony Melton,27,GSW,PG,43,19,22.9,4.6,11.2,.410,1.4,5.1,.284,3.1,6.1,.515,.475,2.1,2.6,.827,0.8,2.4,3.2,2.5,1.6,0.4,1.9,2.0,12.7,,2026
142,Brandon Williams,26,DAL,PG,62,15,21.9,4.4,9.3,.470,0.6,2.4,.240,3.8,6.9,.549,.501,3.5,4.4,.785,0.5,2.4,2.9,3.8,0.9,0.3,1.9,1.6,12.7,,2026
143,Malik Monk,27,SAC,SG,58,3,22.4,4.5,10.5,.432,2.0,5.2,.391,2.5,5.3,.471,.528,1.6,1.8,.883,0.3,1.7,1.9,3.1,0.6,0.4,1.4,1.7,12.6,,2026
144,Miles McBride,25,NYK,SG,36,14,27.5,4.4,10.1,.430,2.8,6.8,.415,1.5,3.3,.462,.570,1.0,1.2,.814,0.6,1.9,2.6,2.7,0.8,0.2,0.8,1.8,12.5,,2026
145,Max Strus,29,CLE,SF,6,0,24.0,4.2,8.2,.510,3.3,6.8,.488,0.8,1.3,.625,.714,0.8,1.0,.833,1.3,5.2,6.5,2.0,0.5,0.0,0.8,3.0,12.5,,2026
146,Jaylen Wells,22,MEM,SG,69,69,26.4,4.4,10.1,.431,1.9,5.3,.353,2.5,4.8,.517,.524,1.9,2.5,.784,0.9,2.3,3.2,1.6,0.9,0.1,1.1,2.1,12.5,,2026
147,Max Christie,22,DAL,SG,69,60,29.4,4.3,9.5,.451,2.4,5.8,.410,1.9,3.8,.514,.575,1.5,1.7,.889,0.2,3.1,3.3,2.0,0.6,0.3,1.3,1.4,12.4,,2026
148,Noah Clowney,21,BRK,PF,64,58,27.2,3.8,9.7,.396,2.0,6.0,.334,1.8,3.6,.500,.501,2.7,3.4,.798,0.8,3.3,4.2,1.7,0.8,0.7,1.5,2.5,12.4,,2026
149,Donte DiVincenzo,29,MIN,SG,74,74,30.9,4.2,10.3,.411,3.0,7.9,.382,1.2,2.4,.503,.557,1.0,1.3,.760,0.9,3.4,4.3,4.0,1.3,0.4,1.5,2.4,12.4,,2026
150,Deandre Ayton,27,LAL,C,64,64,27.5,5.6,8.3,.674,0.0,0.0,,5.6,8.3,.674,.674,1.2,1.9,.623,2.6,5.7,8.3,0.8,0.6,0.9,1.3,2.3,12.3,,2026
151,Josh Hart,30,NYK,SF,60,46,30.3,4.7,9.2,.508,1.6,3.7,.415,3.1,5.5,.572,.593,1.4,1.9,.722,1.5,6.1,7.6,5.0,1.2,0.3,1.9,2.5,12.3,,2026
152,Tre Johnson,19,WAS,SG,57,39,24.0,4.5,10.7,.422,1.9,5.4,.364,2.6,5.4,.480,.513,1.3,1.5,.874,0.5,2.3,2.8,2.0,0.5,0.3,1.5,2.0,12.3,,2026
153,Donovan Clingan,21,POR,C,71,71,27.2,4.6,8.9,.521,1.0,3.1,.333,3.6,5.8,.623,.580,1.9,2.8,.673,4.6,7.2,11.7,2.1,0.6,1.7,1.3,2.3,12.2,,2026
154,Moses Moody,23,GSW,SG,60,49,25.7,4.1,9.3,.440,2.5,6.3,.401,1.6,3.0,.522,.575,1.5,1.9,.770,0.9,2.5,3.3,1.6,1.0,0.6,1.0,2.0,12.1,,2026
155,Jonathan Kuminga,23,2TM,PF,30,14,23.1,4.2,9.2,.458,1.0,2.7,.363,3.3,6.6,.497,.511,2.6,3.5,.726,1.5,4.4,5.9,2.5,0.6,0.3,2.1,1.5,12.0,,2026
155,Jonathan Kuminga,23,GSW,PF,20,13,23.8,4.4,9.7,.454,0.9,2.7,.321,3.6,7.1,.504,.497,2.5,3.3,.742,1.5,4.4,5.9,2.5,0.4,0.3,2.3,1.7,12.1,,2026
155,Jonathan Kuminga,23,ATL,PF,10,1,21.6,3.9,8.3,.470,1.2,2.7,.444,2.7,5.6,.482,.542,2.8,4.0,.700,1.6,4.5,6.1,2.4,0.9,0.2,1.7,1.3,11.8,,2026
156,GG Jackson II,21,MEM,PF,51,24,21.3,4.5,9.2,.485,1.1,3.5,.318,3.4,5.7,.588,.546,1.9,2.6,.731,0.9,3.4,4.3,1.4,0.6,0.8,1.5,1.4,12.0,,2026
157,Maxime Raynaud,22,SAC,C,68,50,26.1,5.0,8.9,.565,0.3,0.9,.306,4.8,8.0,.595,.581,1.7,2.1,.779,1.9,5.4,7.3,1.3,0.5,0.5,1.2,2.4,12.0,,2026
158,Duncan Robinson,31,DET,SF,71,71,27.6,4.0,9.0,.444,2.8,7.0,.404,1.2,2.0,.583,.600,1.1,1.4,.758,0.4,2.3,2.7,2.1,0.6,0.3,0.7,2.2,11.9,,2026
159,Myles Turner,29,MIL,C,67,67,27.1,4.0,9.1,.439,2.1,5.5,.385,1.9,3.6,.520,.555,1.8,2.5,.745,1.0,4.2,5.3,1.5,0.7,1.5,1.2,2.6,11.9,,2026
160,Nic Claxton,26,BRK,C,67,66,28.0,4.9,8.5,.570,0.0,0.3,.167,4.8,8.2,.583,.573,2.0,3.4,.609,2.5,4.5,7.0,3.7,0.7,1.1,1.4,2.3,11.8,,2026
161,Cameron Johnson,29,DEN,SF,50,50,30.1,4.0,8.6,.467,2.0,4.7,.427,2.0,3.9,.515,.584,1.7,2.1,.837,0.7,2.9,3.6,2.3,0.7,0.4,0.8,2.3,11.8,,2026
162,Klay Thompson,35,DAL,SF,64,8,21.8,4.2,10.5,.396,3.0,7.6,.389,1.2,2.9,.414,.536,0.5,0.7,.744,0.3,1.9,2.1,1.4,0.5,0.3,0.9,1.0,11.8,,2026
163,Wendell Carter Jr.,26,ORL,C,70,70,29.6,4.2,8.2,.510,1.0,3.0,.319,3.2,5.2,.621,.568,2.4,3.0,.794,2.1,5.4,7.5,2.1,0.8,0.6,1.2,3.4,11.7,,2026
164,Isaiah Collier,21,UTA,PG,59,19,25.7,4.3,8.7,.495,0.5,1.7,.270,3.9,7.0,.549,.521,2.6,3.5,.722,0.4,2.2,2.5,7.2,1.1,0.3,2.5,2.3,11.7,,2026
165,Dyson Daniels,22,ATL,SG,70,70,33.2,5.3,10.2,.516,0.2,1.5,.155,5.0,8.7,.577,.527,1.0,1.6,.615,2.4,4.3,6.7,5.9,1.9,0.4,1.8,2.1,11.7,,2026
166,Christian Braun,24,DEN,SG,40,40,31.6,4.4,8.6,.513,0.9,3.1,.298,3.5,5.5,.633,.567,1.9,2.4,.779,1.4,3.3,4.7,2.8,0.7,0.3,1.1,2.4,11.6,,2026
167,Mark Williams,24,PHO,C,56,52,23.6,4.7,7.4,.633,0.0,0.0,1.000,4.6,7.3,.633,.635,2.2,2.9,.767,3.1,5.0,8.1,1.0,0.9,0.9,1.1,2.2,11.6,,2026
168,Dylan Harper,19,SAS,SG,61,2,22.3,4.7,9.4,.498,0.9,2.6,.323,3.8,6.7,.567,.544,1.3,1.8,.745,0.7,2.7,3.4,3.9,0.8,0.3,1.4,1.9,11.5,,2026
169,Jarace Walker,22,IND,PF,73,38,25.6,4.0,9.5,.421,1.7,4.6,.376,2.3,4.9,.465,.513,1.8,2.4,.753,0.6,4.5,5.1,2.4,0.8,0.3,1.8,1.7,11.5,,2026
170,Scotty Pippen Jr.,25,MEM,PG,10,6,21.2,4.3,9.6,.448,1.0,3.2,.313,3.3,6.4,.516,.500,1.8,2.3,.783,0.8,1.4,2.2,4.7,1.9,0.4,2.7,3.1,11.4,,2026
171,Derik Queen,21,NOP,C,75,45,24.4,4.3,9.0,.475,0.3,1.1,.275,4.0,7.9,.503,.492,2.6,3.3,.787,1.6,5.2,6.8,3.6,0.9,0.9,2.3,2.6,11.4,,2026
172,Julian Reese,22,WAS,PF,7,6,31.0,4.6,7.9,.582,0.0,0.0,,4.6,7.9,.582,.582,2.3,3.4,.667,3.9,7.1,11.0,1.9,1.0,0.4,2.7,4.3,11.4,,2026
173,Bilal Coulibaly,21,WAS,SG,52,52,26.5,3.9,9.5,.415,1.2,3.7,.314,2.8,5.7,.480,.477,2.3,3.1,.750,0.8,3.6,4.4,2.6,1.4,0.9,1.5,2.5,11.3,,2026
174,Julian Champagnie,24,SAS,SF,74,60,27.6,3.6,8.3,.436,2.4,6.3,.383,1.2,2.0,.600,.580,1.5,1.7,.844,0.9,4.9,5.7,1.5,0.8,0.4,0.9,1.6,11.1,,2026
175,Rudy Gobert,33,MIN,C,71,71,31.4,4.5,6.5,.692,0.0,0.1,.000,4.5,6.4,.698,.692,2.2,4.1,.524,4.0,7.5,11.5,1.7,0.8,1.7,1.4,2.6,11.1,,2026
176,Rui Hachimura,27,LAL,PF,60,35,28.5,4.3,8.6,.505,1.7,3.9,.434,2.6,4.7,.564,.604,0.7,1.0,.741,0.6,2.6,3.2,0.8,0.6,0.3,0.6,1.6,11.1,,2026
177,Sandro Mamukelashvili,26,TOR,C,72,13,21.8,4.1,7.9,.521,1.4,3.7,.379,2.7,4.3,.644,.609,1.4,1.9,.743,1.4,3.5,4.9,1.8,0.8,0.5,0.8,1.9,11.1,,2026
178,Cam Spencer,25,MEM,SG,69,17,24.0,3.7,7.8,.468,2.0,4.6,.441,1.6,3.2,.507,.598,1.7,1.9,.938,0.6,2.0,2.6,5.5,0.7,0.2,1.3,1.4,11.1,,2026
179,Kel'el Ware,21,MIA,C,70,32,22.3,4.5,8.5,.528,1.1,3.0,.375,3.4,5.5,.610,.593,1.0,1.3,.756,2.9,6.2,9.1,0.6,0.8,1.1,0.8,1.6,11.1,,2026
180,Dennis Schröder,32,2TM,PG,63,16,24.7,3.7,9.2,.401,1.1,3.4,.329,2.6,5.8,.444,.462,2.5,3.0,.829,0.4,2.3,2.7,4.9,0.8,0.2,1.8,1.6,11.0,,2026
180,Dennis Schröder,32,SAC,PG,40,14,26.4,4.3,10.6,.408,1.4,4.2,.343,2.9,6.4,.449,.475,2.7,3.3,.820,0.6,2.5,3.1,5.3,0.8,0.2,2.0,1.7,12.8,,2026
180,Dennis Schröder,32,CLE,PG,23,2,21.8,2.7,6.9,.384,0.6,2.2,.280,2.0,4.7,.431,.428,2.0,2.3,.852,0.2,2.0,2.1,4.2,0.8,0.2,1.5,1.4,7.9,,2026
181,Pelle Larsson,24,MIA,SG,64,49,26.0,3.8,7.7,.494,0.9,2.7,.329,2.9,5.0,.581,.551,2.6,3.2,.805,1.0,2.4,3.4,3.3,0.7,0.2,1.4,2.1,11.0,,2026
182,Caleb Love,24,POR,SG,46,1,21.9,4.1,10.6,.387,2.0,6.3,.320,2.1,4.3,.487,.483,0.8,1.1,.735,0.5,1.9,2.5,2.7,0.6,0.1,1.3,1.0,11.0,,2026
183,Alondes Williams,26,WAS,SG,4,0,25.3,4.0,6.5,.615,1.3,3.5,.357,2.8,3.0,.917,.712,1.8,2.0,.875,1.3,5.0,6.3,3.0,0.8,0.8,1.3,1.0,11.0,,2026
184,Kyle Filipowski,22,UTA,C,72,36,23.1,4.0,8.1,.493,0.9,2.8,.330,3.1,5.3,.579,.550,2.1,2.8,.746,1.8,5.1,7.0,2.5,1.0,0.5,1.7,2.9,10.9,,2026
185,Jusuf Nurkić,31,UTA,C,41,36,26.4,4.4,8.7,.503,0.6,1.7,.352,3.8,7.0,.540,.538,1.5,2.8,.549,2.6,7.8,10.4,4.8,1.3,0.5,2.5,3.3,10.9,,2026
186,Isaiah Joe,26,OKC,SG,66,9,21.6,3.4,7.7,.441,2.4,6.0,.408,0.9,1.7,.559,.600,1.6,1.8,.889,0.5,2.2,2.6,1.4,0.7,0.2,0.6,1.7,10.8,,2026
187,Khris Middleton,34,2TM,SF,55,44,23.6,3.8,8.9,.427,1.1,3.0,.355,2.7,5.9,.464,.488,2.0,2.3,.873,0.9,2.9,3.8,3.0,0.7,0.2,1.7,2.3,10.7,,2026
187,Khris Middleton,34,WAS,SF,34,34,24.3,3.8,8.8,.433,1.0,2.9,.333,2.9,5.9,.483,.488,1.7,2.0,.841,0.9,3.1,3.9,3.3,0.8,0.3,1.7,2.5,10.3,,2026
187,Khris Middleton,34,DAL,SF,21,10,22.3,3.8,9.0,.418,1.2,3.2,.388,2.5,5.8,.434,.487,2.5,2.7,.912,0.9,2.6,3.5,2.5,0.7,0.0,1.8,2.0,11.2,,2026
188,Derrick Jones Jr.,28,LAC,SF,43,38,27.4,4.0,7.9,.510,1.2,3.2,.362,2.9,4.7,.612,.584,1.5,2.0,.765,1.1,2.2,3.3,1.4,1.0,1.0,0.8,2.1,10.7,,2026
189,Jock Landale,30,2TM,C,67,27,22.3,4.2,8.1,.513,1.1,2.9,.382,3.1,5.3,.584,.580,1.2,1.9,.637,2.7,3.0,5.8,1.7,0.5,0.5,0.9,2.2,10.6,,2026
189,Jock Landale,30,MEM,C,45,25,23.6,4.4,8.6,.514,1.1,2.9,.380,3.4,5.8,.581,.577,1.3,2.0,.674,3.1,3.4,6.5,1.7,0.6,0.5,1.0,2.3,11.3,,2026
189,Jock Landale,30,ATL,C,22,2,19.6,3.6,7.0,.510,1.1,2.8,.387,2.5,4.2,.591,.587,0.9,1.6,.543,1.9,2.4,4.3,1.8,0.5,0.6,0.6,2.0,9.1,,2026
190,Blake Hinson,26,UTA,SF,11,1,19.5,3.6,7.0,.519,2.6,5.2,.509,1.0,1.8,.550,.708,0.7,1.1,.667,0.7,1.5,2.2,0.8,0.1,0.2,0.2,1.9,10.6,,2026
191,Jakob Poeltl,30,TOR,C,38,36,25.6,4.6,6.7,.696,0.0,0.0,,4.6,6.7,.696,.696,1.3,2.1,.625,2.7,4.9,7.6,2.1,0.8,0.7,1.2,3.2,10.6,,2026
192,Tari Eason,24,HOU,PF,52,32,25.9,4.0,9.7,.411,1.6,4.3,.369,2.4,5.4,.445,.493,0.8,1.1,.732,2.1,4.3,6.4,1.5,1.2,0.5,1.4,2.3,10.4,,2026
193,Marvin Bagley III,26,2TM,PF,56,10,20.0,4.2,6.8,.616,0.3,0.8,.452,3.8,6.0,.637,.642,1.6,2.5,.652,2.5,3.6,6.1,1.4,0.5,0.7,1.1,2.1,10.3,,2026
193,Marvin Bagley III,26,WAS,PF,38,8,19.2,4.1,6.5,.626,0.2,0.5,.421,3.8,6.0,.643,.642,1.8,2.6,.711,2.6,3.1,5.7,1.5,0.5,0.7,1.2,2.1,10.1,,2026
193,Marvin Bagley III,26,DAL,PF,18,2,21.6,4.4,7.3,.598,0.6,1.3,.478,3.8,6.1,.624,.640,1.2,2.3,.512,2.4,4.7,7.1,1.4,0.3,0.7,0.8,2.2,10.6,,2026
194,Bub Carrington,20,WAS,PG,74,40,27.6,3.6,8.7,.419,2.0,4.9,.397,1.7,3.8,.446,.531,1.0,1.4,.728,0.4,3.1,3.5,4.5,0.6,0.2,2.3,2.3,10.3,,2026
195,Egor Dёmin,19,BRK,PG,52,45,25.2,3.4,8.6,.399,2.4,6.2,.385,1.1,2.4,.433,.537,1.0,1.3,.831,0.4,2.8,3.2,3.3,0.8,0.3,1.7,1.8,10.3,,2026
196,DaQuan Jeffries,28,SAC,SG,3,0,20.0,3.7,6.3,.579,1.3,3.0,.444,2.3,3.3,.700,.684,1.7,1.7,1.000,1.0,0.7,1.7,0.3,0.7,0.0,0.0,3.0,10.3,,2026
197,Ziaire Williams,24,BRK,SF,54,12,22.9,3.3,7.6,.431,1.6,4.6,.341,1.7,3.1,.563,.533,2.1,2.5,.858,0.6,1.9,2.4,1.1,1.4,0.4,1.1,2.1,10.3,,2026
198,Tyler Burton,25,MEM,SF,10,0,25.6,3.2,9.2,.348,1.7,5.5,.309,1.5,3.7,.405,.440,2.1,2.5,.840,0.8,3.5,4.3,1.1,1.0,0.4,0.9,2.8,10.2,,2026
199,D'Angelo Russell,29,DAL,PG,26,3,19.0,3.6,8.9,.405,1.3,4.3,.295,2.3,4.6,.508,.476,1.7,2.3,.717,0.3,2.0,2.3,4.0,0.5,0.1,1.9,1.2,10.2,,2026
200,Jalen Smith,25,CHI,C,53,21,20.7,3.7,7.6,.483,1.5,4.2,.373,2.1,3.5,.614,.584,1.3,1.8,.742,1.8,4.8,6.7,1.2,0.5,0.8,1.0,2.1,10.2,,2026
201,Obi Toppin,27,IND,PF,17,3,17.1,3.8,7.5,.504,1.3,4.2,.310,2.5,3.3,.750,.591,1.4,1.6,.852,0.5,3.6,4.1,2.2,0.5,0.1,1.2,1.4,10.2,,2026
202,Harrison Barnes,33,SAS,PF,69,52,26.2,3.5,7.7,.451,1.9,4.8,.387,1.6,2.9,.558,.573,1.3,1.6,.838,0.8,2.1,2.9,2.0,0.7,0.2,0.8,1.1,10.1,,2026
