0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Year
20,New York Knicks,25.8,24,58,29,53,-4.63,0.54,-4.09,104.9,109.6,-4.7,99.5,.331,.028,.530,,.487,15.2,31.7,.240,,.499,16.5,63.3,.339,,Madison Square Garden (IV),"457,137","11,150",1985
21,Seattle SuperSonics,26.4,31,51,27,55,-5.44,0.00,-5.44,102.8,108.2,-5.4,99.3,.334,.027,.529,,.477,15.9,30.0,.257,,.498,14.6,67.3,.238,,,"303,344",,1985
22,Indiana Pacers,24.1,22,60,26,56,-6.21,0.75,-5.46,102.5,108.4,-5.9,105.1,.344,.021,.527,,.478,16.1,31.7,.255,,.499,14.3,70.5,.282,,Market Square Arena,"438,377","10,662",1985
23,Golden State Warriors,26.1,22,60,24,58,-7.34,0.13,-7.21,106.0,113.0,-7.0,103.2,.335,.053,.522,,.470,14.4,34.5,.257,,.540,16.1,66.0,.268,,Oakland-Alameda County Coliseum Arena,"300,586","7,331",1985
,League Average,26.4,,,41,41,0.00,0.00,0.00,107.9,107.9,,102.1,.330,.035,.543,,.496,14.9,32.9,.252,,.496,14.9,67.1,.252,,,"454,445","11,284",1985
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1986
1,Boston Celtics*,29.3,67,15,63,19,9.41,-0.36,9.06,111.8,102.6,+9.2,101.2,.307,.054,.564,,.518,14.1,31.3,.244,,.466,13.0,71.7,.216,,Boston Garden,"610,571","14,890",1986
2,Milwaukee Bucks*,26.0,57,25,62,20,9.04,-0.35,8.69,111.4,102.7,+8.7,102.1,.369,.052,.552,,.501,13.9,33.8,.282,,.473,16.6,67.4,.281,,MECCA Arena,"443,064","10,806",1986
3,Los Angeles Lakers*,28.1,62,20,59,23,7.74,-0.91,6.84,113.3,105.8,+7.5,102.7,.317,.056,.575,,.532,14.9,33.1,.247,,.484,13.5,69.8,.239,,The Forum,"691,071","16,855",1986
4,Houston Rockets*,26.0,51,31,48,34,2.61,-0.51,2.10,110.1,107.6,+2.5,103.5,.317,.040,.536,,.496,13.6,35.5,.232,,.497,14.8,67.2,.243,,The Summit,"604,644","14,747",1986
5,Atlanta Hawks*,25.3,50,32,47,35,2.37,0.22,2.59,107.9,105.6,+2.3,100.0,.385,.024,.542,,.493,15.3,34.9,.282,,.481,15.4,66.7,.269,,Omni Coliseum,"377,351","9,204",1986
6,Philadelphia 76ers*,28.0,54,28,47,35,2.35,0.11,2.46,108.6,106.3,+2.3,100.5,.398,.032,.546,,.490,16.1,37.3,.302,,.499,15.6,66.7,.211,,The Spectrum,"513,459","12,506",1986
7,Denver Nuggets*,28.1,47,35,44,38,1.30,-0.42,0.89,107.1,105.9,+1.2,106.7,.307,.039,.527,,.475,13.0,30.9,.245,,.495,16.9,64.1,.266,,McNichols Sports Arena,"531,824","12,971",1986
8,Dallas Mavericks*,25.8,44,38,44,38,1.10,-0.40,0.70,112.1,111.0,+1.1,102.2,.364,.061,.562,,.510,13.3,30.0,.283,,.508,13.0,66.8,.201,,Reunion Arena,"693,052","16,904",1986
9,Detroit Pistons*,26.5,46,36,44,38,1.17,0.27,1.44,109.0,107.9,+1.1,104.2,.297,.023,.534,,.488,13.3,33.5,.232,,.496,14.9,67.6,.266,,Pontiac Silverdome,"695,233","16,957",1986
10,Portland Trail Blazers*,26.6,40,42,44,38,1.06,-0.45,0.61,109.2,108.2,+1.0,104.5,.384,.038,.554,,.501,15.2,32.8,.294,,.507,16.4,66.3,.275,,Memorial Coliseum,"519,306","12,666",1986
11,Seattle SuperSonics,26.6,31,51,41,41,-0.10,-0.37,-0.47,105.9,106.0,-0.1,97.4,.330,.042,.530,,.478,15.1,33.2,.257,,.492,15.7,68.7,.282,,Seattle Center Coliseum,"329,296","8,032",1986
12,Utah Jazz*,26.3,42,40,40,42,-0.37,-0.30,-0.67,104.2,104.6,-0.4,103.3,.380,.024,.536,,.490,15.5,29.8,.272,,.477,15.4,67.2,.258,,Salt Palace,"477,833","11,654",1986
13,San Antonio Spurs*,27.8,35,47,36,46,-1.85,-0.20,-2.06,106.5,108.2,-1.7,103.8,.355,.028,.555,,.509,16.5,31.7,.265,,.499,15.2,67.6,.260,,HemisFair Arena,"336,369","8,204",1986
14,Washington Bullets*,27.1,39,43,36,46,-1.80,0.53,-1.28,103.0,104.8,-1.8,99.1,.320,.057,.518,,.471,14.2,29.1,.238,,.472,14.2,66.1,.224,,Capital Centre,"373,802","9,117",1986
15,New Jersey Nets*,27.5,39,43,36,46,-1.99,0.60,-1.39,105.0,106.9,-1.9,103.3,.328,.029,.536,,.489,15.9,33.3,.248,,.499,15.5,70.6,.282,,Brendan Byrne Arena,"482,854","11,777",1986
16,Cleveland Cavaliers,27.0,29,53,34,48,-2.87,0.68,-2.19,105.5,108.3,-2.8,101.6,.321,.054,.535,,.490,14.6,30.3,.241,,.480,13.6,68.5,.292,,Coliseum at Richfield,"391,842","9,557",1986
17,Phoenix Suns,26.3,32,50,33,49,-2.99,-0.17,-3.16,104.3,107.2,-2.9,104.8,.384,.026,.552,,.506,17.7,31.3,.279,,.495,15.1,68.3,.279,,Arizona Veterans Memorial Coliseum,"455,763","11,116",1986
18,Sacramento Kings*,26.6,37,45,33,49,-3.07,-0.12,-3.19,106.2,109.2,-3.0,102.0,.324,.019,.541,,.492,15.7,32.7,.252,,.499,14.4,67.5,.273,,ARCO Arena (I),"423,653","10,333",1986
19,Indiana Pacers,25.0,26,56,32,50,-3.33,0.67,-2.66,102.6,105.9,-3.3,100.9,.305,.020,.525,,.483,15.7,31.5,.226,,.479,13.7,71.3,.277,,Market Square Arena,"460,969","11,243",1986
20,Golden State Warriors,26.8,30,52,33,49,-3.45,-0.14,-3.59,108.3,111.6,-3.3,104.2,.333,.037,.536,,.488,13.9,33.5,.253,,.524,14.9,66.7,.241,,Oakland-Alameda County Coliseum Arena,"401,205","9,785",1986
21,Chicago Bulls*,26.6,30,52,31,51,-3.80,0.69,-3.12,108.6,112.4,-3.8,99.7,.346,.044,.538,,.487,14.7,35.1,.266,,.509,13.5,67.4,.280,,Chicago Stadium,"469,226","11,445",1986
22,New York Knicks,25.5,23,59,26,56,-5.61,0.79,-4.82,99.5,105.2,-5.7,98.6,.318,.034,.505,,.466,15.2,29.5,.218,,.484,17.1,65.0,.315,,Madison Square Garden (IV),"592,484","14,451",1986
23,Los Angeles Clippers,27.0,32,50,24,58,-6.93,0.10,-6.83,105.4,112.1,-6.7,102.7,.374,.032,.534,,.477,15.3,32.0,.288,,.512,14.0,64.0,.225,,Los Angeles Memorial Sports Arena,"337,814","8,239",1986
,League Average,26.8,,,41,41,0.00,0.00,0.00,107.2,107.2,,102.1,.341,.038,.541,,.493,14.9,32.4,.258,,.493,14.9,67.6,.258,,,"487,508","11,879",1986
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1987
1,Los Angeles Lakers*,27.8,65,17,62,20,9.30,-0.99,8.32,115.6,106.5,+9.1,101.6,.352,.062,.577,,.528,14.0,34.1,.278,,.476,13.8,66.3,.230,,The Forum,"681,207","16,615",1987
2,Atlanta Hawks*,26.1,57,25,59,23,7.23,-0.05,7.18,112.6,105.2,+7.4,97.4,.373,.060,.543,,.490,13.3,37.2,.283,,.460,13.9,67.4,.284,,Omni Coliseum,"549,526","13,403",1987
3,Boston Celtics*,29.4,59,23,57,25,6.65,-0.08,6.57,113.5,106.8,+6.7,98.6,.305,.080,.577,,.532,14.0,29.0,.247,,.471,12.0,67.6,.217,,Boston Garden,"611,222","14,890",1987
4,Dallas Mavericks*,26.4,55,27,56,26,6.30,-0.77,5.54,114.9,108.7,+6.2,100.5,.369,.089,.558,,.503,12.3,33.8,.291,,.486,13.5,66.5,.233,,Reunion Arena,"696,333","16,984",1987
5,Milwaukee Bucks*,27.7,50,32,51,31,3.91,0.12,4.04,109.5,105.6,+3.9,100.3,.350,.079,.539,,.487,13.0,31.1,.268,,.479,16.0,66.1,.307,,MECCA Arena,"451,797","11,019",1987
6,Detroit Pistons*,26.8,52,30,50,32,3.44,0.07,3.51,109.2,105.8,+3.4,101.0,.360,.023,.544,,.492,14.5,34.7,.275,,.471,13.3,69.9,.267,,Pontiac Silverdome,"907,520","22,135",1987
7,Portland Trail Blazers*,26.9,49,33,49,33,3.13,-0.57,2.57,111.5,108.6,+2.9,105.0,.404,.047,.566,,.510,15.3,34.1,.313,,.493,14.8,66.6,.265,,Memorial Coliseum,"519,306","12,666",1987
8,Houston Rockets*,26.1,42,40,44,38,1.00,-0.40,0.60,106.5,105.5,+1.0,99.9,.324,.045,.528,,.483,14.3,33.5,.240,,.470,14.1,68.0,.261,,The Summit,"660,175","16,102",1987
9,Chicago Bulls*,25.4,40,42,43,39,0.89,0.37,1.26,108.6,107.6,+1.0,95.8,.315,.042,.528,,.478,13.4,35.0,.245,,.491,13.8,70.0,.251,,Chicago Stadium,"650,818","15,874",1987
10,Utah Jazz*,26.9,44,38,42,40,0.40,-0.36,0.04,104.1,103.7,+0.4,103.2,.318,.060,.516,,.473,14.1,31.2,.231,,.466,15.7,65.2,.269,,Salt Palace,"491,382","11,985",1987
11,Seattle SuperSonics*,26.1,39,43,42,40,0.46,-0.39,0.08,110.7,110.3,+0.4,101.8,.345,.077,.543,,.495,15.0,37.6,.261,,.486,13.5,66.0,.296,,Seattle Center Coliseum,"356,352","8,692",1987
12,Philadelphia 76ers*,26.6,45,37,40,42,-0.20,0.31,0.11,108.3,108.5,-0.2,97.3,.385,.050,.549,,.497,16.1,34.9,.290,,.499,14.5,65.7,.215,,The Spectrum,"587,748","14,335",1987
13,Indiana Pacers*,25.9,41,41,39,43,-0.65,0.47,-0.17,106.0,106.6,-0.6,98.8,.296,.043,.525,,.478,13.4,30.5,.232,,.487,14.9,68.8,.281,,Market Square Arena,"521,007","12,707",1987
14,Denver Nuggets*,28.2,37,45,39,43,-0.87,-0.28,-1.14,109.3,110.2,-0.9,106.2,.323,.049,.527,,.478,11.8,32.2,.248,,.503,15.4,67.0,.307,,McNichols Sports Arena,"494,943","12,072",1987
15,Washington Bullets*,25.9,42,40,37,45,-1.37,0.35,-1.02,105.7,107.0,-1.3,100.2,.342,.029,.511,,.457,13.3,34.5,.262,,.480,14.6,63.4,.222,,Capital Centre,"485,316","11,837",1987
16,Golden State Warriors*,26.9,42,40,35,47,-2.34,-0.20,-2.54,108.9,111.2,-2.3,101.7,.341,.049,.539,,.487,13.7,32.5,.266,,.503,14.2,65.3,.272,,Oakland-Alameda County Coliseum Arena,"423,997","10,341",1987
17,Phoenix Suns,26.0,36,46,35,47,-2.44,-0.19,-2.63,108.0,110.4,-2.4,102.0,.348,.035,.550,,.501,15.3,32.1,.264,,.502,14.4,65.7,.265,,Arizona Veterans Memorial Coliseum,"458,347","11,179",1987
18,Sacramento Kings,26.3,29,53,33,49,-3.22,-0.12,-3.34,108.9,112.1,-3.2,101.3,.334,.041,.535,,.480,14.2,35.2,.266,,.498,12.4,67.8,.257,,ARCO Arena (I),"423,653","10,333",1987
19,Cleveland Cavaliers,24.6,31,51,31,51,-3.82,0.63,-3.19,102.6,106.4,-3.8,101.3,.359,.047,.519,,.476,16.4,34.4,.250,,.484,14.2,65.9,.224,,Coliseum at Richfield,"447,125","10,905",1987
20,New Jersey Nets,26.2,24,58,28,54,-5.05,0.63,-4.42,105.6,110.5,-4.9,101.8,.368,.063,.540,,.487,16.4,33.2,.282,,.488,13.8,68.1,.330,,Brendan Byrne Arena,"452,704","11,042",1987
21,San Antonio Spurs,27.1,28,54,28,54,-5.10,0.01,-5.09,105.9,110.8,-4.9,101.7,.307,.054,.525,,.482,14.2,34.3,.228,,.514,14.5,68.1,.244,,HemisFair Arena,"341,132","8,320",1987
22,New York Knicks,26.4,24,58,25,57,-6.27,0.85,-5.42,104.8,111.1,-6.3,98.5,.336,.053,.528,,.483,15.0,31.2,.246,,.497,14.6,61.9,.270,,Madison Square Garden (IV),"538,048","13,123",1987
23,Los Angeles Clippers,26.2,12,70,16,66,-11.43,0.42,-11.00,101.2,112.3,-11.1,102.7,.343,.047,.508,,.457,15.0,31.8,.255,,.526,15.5,64.3,.258,,Los Angeles Memorial Sports Arena,"316,140","7,711",1987
,League Average,26.6,,,41,41,0.00,-0.01,-0.01,108.3,108.3,,100.8,.343,.053,.538,,.488,14.3,33.4,.262,,.488,14.3,66.6,.262,,,"524,600","12,788",1987
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1988
1,Boston Celtics*,29.8,57,25,56,26,5.94,0.22,6.15,115.4,109.4,+6.0,97.9,.333,.102,.588,,.541,14.1,29.8,.267,,.489,12.5,68.5,.237,,Boston Garden,"611,231","14,890",1988
2,Los Angeles Lakers*,28.9,62,20,56,26,5.84,-1.03,4.81,113.1,107.3,+5.8,99.1,.350,.068,.566,,.515,13.9,32.3,.276,,.484,13.0,67.9,.206,,The Forum,"708,477","17,280",1988
3,Detroit Pistons*,27.5,54,28,54,28,5.17,0.29,5.46,110.5,105.3,+5.2,98.3,.372,.029,.548,,.497,14.2,34.2,.282,,.475,14.0,68.5,.245,,Pontiac Silverdome,"1,066,505","26,012",1988
4,Dallas Mavericks*,27.0,53,29,52,30,4.37,-0.77,3.59,112.2,107.7,+4.5,97.0,.349,.073,.540,,.485,13.2,37.5,.275,,.481,13.0,67.5,.203,,Reunion Arena,"695,592","16,966",1988
5,Portland Trail Blazers*,27.1,53,29,52,30,4.52,-0.94,3.59,111.8,107.4,+4.4,103.6,.362,.051,.550,,.499,13.5,34.3,.279,,.485,14.5,68.4,.275,,Memorial Coliseum,"519,306","12,666",1988
6,Denver Nuggets*,28.7,54,28,51,31,4.07,-0.75,3.32,110.1,106.3,+3.8,105.5,.288,.071,.534,,.486,11.7,29.7,.231,,.498,16.0,67.4,.260,,McNichols Sports Arena,"520,881","12,704",1988
7,Utah Jazz*,27.3,47,35,51,31,3.68,-0.73,2.96,106.8,103.1,+3.7,101.5,.339,.057,.546,,.500,15.4,30.4,.254,,.459,14.9,66.7,.262,,Salt Palace,"503,969","12,292",1988
8,Atlanta Hawks*,26.8,50,32,51,31,3.60,0.42,4.02,111.3,107.6,+3.7,96.4,.344,.040,.541,,.491,13.0,34.3,.264,,.481,14.2,67.3,.280,,Omni Coliseum,"572,460","13,962",1988
9,Chicago Bulls*,25.5,50,32,50,32,3.40,0.35,3.76,109.0,105.5,+3.5,95.5,.317,.035,.539,,.494,13.6,34.0,.240,,.478,13.5,70.6,.240,,Chicago Stadium,"740,411","18,059",1988
10,Seattle SuperSonics*,25.6,44,38,46,36,2.06,-0.77,1.29,110.2,108.1,+2.1,100.2,.328,.086,.536,,.491,13.9,36.3,.245,,.495,15.9,67.2,.330,,Seattle Center Coliseum,"475,983","11,609",1988
11,Houston Rockets*,27.7,46,36,45,37,1.39,-0.57,0.82,107.1,105.7,+1.4,101.8,.338,.040,.529,,.476,13.9,33.1,.263,,.473,14.2,66.7,.243,,The Summit,"681,051","16,611",1988
12,Cleveland Cavaliers*,24.6,42,40,43,39,0.76,0.52,1.28,106.8,106.0,+0.8,97.3,.361,.050,.547,,.500,15.5,31.0,.268,,.485,15.2,66.4,.227,,Coliseum at Richfield,"504,847","12,313",1988
13,Milwaukee Bucks*,28.6,42,40,42,40,0.54,0.68,1.21,108.2,107.6,+0.6,97.6,.334,.058,.536,,.485,13.6,31.8,.259,,.483,14.2,66.6,.259,,MECCA Arena,"441,615","10,771",1988
14,New York Knicks*,25.3,38,44,40,42,-0.49,0.63,0.14,105.9,106.4,-0.5,99.1,.319,.078,.525,,.477,15.5,36.0,.242,,.486,17.0,65.5,.324,,Madison Square Garden (IV),"586,752","14,311",1988
15,Washington Bullets*,26.6,38,44,39,43,-0.77,0.61,-0.16,106.5,107.2,-0.7,98.1,.346,.019,.524,,.470,14.4,34.2,.267,,.487,14.4,65.2,.231,,Capital Centre,"433,376","10,570",1988
16,Indiana Pacers,25.7,38,44,39,43,-0.79,0.62,-0.18,106.6,107.4,-0.8,98.0,.277,.068,.535,,.492,14.1,30.1,.216,,.481,13.5,67.9,.263,,Market Square Arena,"502,244","12,250",1988
17,Philadelphia 76ers,27.2,36,46,37,45,-1.44,0.65,-0.79,108.8,110.3,-1.5,96.0,.403,.069,.543,,.485,15.2,35.4,.308,,.506,13.8,67.5,.232,,The Spectrum,"505,245","12,323",1988
18,Phoenix Suns,27.5,28,54,30,52,-4.48,-0.33,-4.80,107.0,111.4,-4.4,101.2,.301,.049,.538,,.494,14.6,31.5,.230,,.507,13.4,68.3,.265,,Arizona Veterans Memorial Coliseum,"452,354","11,033",1988
19,San Antonio Spurs*,26.2,31,51,29,53,-4.88,-0.14,-5.02,108.2,112.8,-4.6,104.4,.319,.055,.540,,.499,14.1,32.0,.234,,.512,14.0,64.4,.242,,HemisFair Arena,"334,354","8,155",1988
20,Sacramento Kings,26.1,24,58,27,55,-5.76,-0.08,-5.84,106.5,112.1,-5.6,100.9,.317,.061,.530,,.481,14.8,33.7,.245,,.506,12.3,68.1,.237,,ARCO Arena (I),"423,653","10,333",1988
21,New Jersey Nets,26.7,19,63,21,61,-8.11,1.13,-6.98,101.4,109.6,-8.2,98.6,.337,.066,.523,,.478,16.0,30.4,.245,,.506,15.2,68.6,.274,,Brendan Byrne Arena,"476,054","11,611",1988
22,Golden State Warriors,25.4,20,62,21,61,-8.32,-0.06,-8.38,104.7,112.9,-8.2,101.6,.298,.042,.524,,.474,14.3,31.2,.237,,.511,14.4,65.1,.283,,Oakland-Alameda County Coliseum Arena,"440,294","10,739",1988
23,Los Angeles Clippers,26.2,17,65,16,66,-10.32,0.07,-10.24,97.4,107.6,-10.2,100.8,.320,.044,.494,,.449,15.7,30.9,.229,,.486,14.8,65.4,.244,,Los Angeles Memorial Sports Arena,"345,589","8,429",1988
,League Average,26.8,,,41,41,0.00,0.00,0.00,108.0,108.0,,99.6,.332,.057,.538,,.489,14.3,32.8,.254,,.489,14.3,67.2,.254,,,"545,315","13,295",1988
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1989
1,Cleveland Cavaliers*,26.1,57,25,60,22,7.60,0.35,7.95,110.6,102.9,+7.7,98.0,.353,.069,.559,,.514,14.2,31.2,.264,,.473,15.0,67.1,.185,,Coliseum at Richfield,"721,426","17,596",1989
2,Phoenix Suns*,25.7,55,27,59,23,7.70,-0.86,6.84,113.1,105.7,+7.4,104.5,.344,.064,.560,,.509,12.8,30.8,.272,,.476,13.5,67.7,.225,,Arizona Veterans Memorial Coliseum,"447,061","10,904",1989
3,Los Angeles Lakers*,29.5,57,25,58,24,7.17,-0.79,6.38,113.8,106.7,+7.1,100.1,.351,.093,.570,,.518,14.0,33.0,.282,,.482,13.0,68.9,.205,,Great Western Forum,"717,349","17,496",1989
4,Detroit Pistons*,28.7,63,19,56,26,5.80,0.44,6.24,110.8,104.7,+6.1,95.5,.346,.058,.551,,.502,14.4,34.5,.266,,.458,13.2,69.2,.260,,The Palace of Auburn Hills,"879,405","21,449",1989
5,Utah Jazz*,27.4,51,31,55,27,5.02,-1.01,4.01,106.6,101.5,+5.1,98.0,.416,.058,.550,,.491,16.4,32.0,.320,,.447,13.9,68.1,.246,,Salt Palace,"509,501","12,427",1989
6,Atlanta Hawks*,28.5,52,30,54,28,4.91,0.35,5.26,112.2,107.2,+5.0,98.3,.375,.055,.540,,.480,13.5,37.1,.300,,.482,15.4,64.7,.256,,Omni Coliseum,"644,291","15,714",1989
7,Milwaukee Bucks*,28.5,49,33,50,32,3.61,0.50,4.11,110.1,106.4,+3.7,98.6,.332,.079,.544,,.487,13.7,32.7,.273,,.493,16.1,67.5,.266,,Bradley Center,"700,984","17,097",1989
8,New York Knicks*,25.3,52,30,50,32,3.77,-0.15,3.62,111.1,107.5,+3.6,104.4,.311,.151,.553,,.512,15.4,36.2,.234,,.504,16.7,65.1,.249,,Madison Square Garden (IV),"746,851","18,216",1989
9,Seattle SuperSonics*,26.3,47,35,48,34,2.90,-0.46,2.44,111.5,108.6,+2.9,100.1,.318,.104,.539,,.496,14.1,38.3,.237,,.498,16.0,65.3,.271,,Seattle Center Coliseum,"456,765","11,141",1989
10,Denver Nuggets*,29.8,44,38,45,37,1.70,-0.78,0.91,108.6,107.1,+1.5,107.5,.284,.083,.528,,.482,11.8,29.6,.224,,.505,15.6,68.9,.264,,McNichols Sports Arena,"527,337","12,862",1989
11,Philadelphia 76ers*,27.0,46,36,45,37,1.50,0.18,1.68,113.0,111.5,+1.5,98.5,.348,.090,.552,,.500,12.8,32.2,.274,,.513,13.4,67.2,.215,,The Spectrum,"531,715","12,969",1989
12,Chicago Bulls*,26.4,47,35,45,37,1.44,0.69,2.13,109.1,107.7,+1.4,97.0,.302,.076,.553,,.507,14.4,30.7,.238,,.487,13.5,69.5,.239,,Chicago Stadium,"736,962","17,975",1989
13,Portland Trail Blazers*,26.9,39,43,45,37,1.46,-0.55,0.92,109.4,108.0,+1.4,103.9,.310,.083,.530,,.488,13.9,36.7,.230,,.501,15.7,67.4,.264,,Memorial Coliseum,"527,008","12,854",1989
14,Boston Celtics*,28.5,42,40,44,38,1.16,0.10,1.26,110.8,109.6,+1.2,98.1,.329,.043,.548,,.498,14.0,34.7,.258,,.493,12.7,70.0,.248,,Boston Garden,"611,537","14,890",1989
15,Houston Rockets*,26.8,45,37,44,38,0.95,-0.73,0.22,105.7,104.8,+0.9,101.8,.351,.073,.535,,.486,15.9,33.3,.265,,.481,14.9,69.0,.248,,The Summit,"680,728","16,603",1989
16,Golden State Warriors*,26.0,43,39,40,42,-0.30,-0.29,-0.59,107.4,107.7,-0.3,107.3,.299,.079,.529,,.480,14.2,33.4,.239,,.479,14.6,64.1,.240,,Oakland-Alameda County Coliseum Arena,"587,820","14,337",1989
17,Dallas Mavericks,28.6,38,44,38,44,-1.21,-0.59,-1.79,107.4,108.6,-1.2,95.9,.327,.098,.536,,.484,13.5,29.5,.258,,.480,12.5,66.1,.215,,Reunion Arena,"695,056","16,953",1989
18,Washington Bullets,26.2,40,42,35,47,-2.16,0.39,-1.77,106.4,108.5,-2.1,100.8,.305,.032,.516,,.467,13.0,33.1,.236,,.493,14.2,67.5,.267,,Capital Centre,"253,980","6,071",1989
19,Indiana Pacers,25.2,28,54,30,52,-4.17,1.17,-3.00,106.8,111.0,-4.2,99.2,.328,.089,.552,,.502,16.3,31.5,.258,,.478,12.4,66.0,.275,,Market Square Arena,"335,298","8,178",1989
20,Sacramento Kings,25.2,27,55,27,55,-5.55,0.20,-5.35,104.5,110.0,-5.5,100.5,.286,.112,.523,,.478,14.2,30.5,.220,,.496,13.2,67.7,.235,,ARCO Arena (II),"677,197","16,517",1989
21,New Jersey Nets,26.8,26,56,25,57,-6.35,0.66,-5.69,103.0,109.3,-6.3,100.1,.313,.079,.517,,.474,15.0,32.7,.229,,.508,14.4,70.1,.244,,Brendan Byrne Arena,"378,397","9,229",1989
22,San Antonio Spurs,25.6,21,61,23,59,-7.28,-0.17,-7.45,100.9,107.9,-7.0,104.1,.319,.040,.512,,.472,16.8,34.5,.223,,.500,17.2,63.5,.294,,HemisFair Arena,"323,573","7,892",1989
23,Charlotte Hornets,27.2,20,62,21,61,-8.52,0.79,-7.74,103.7,112.1,-8.4,100.3,.277,.058,.514,,.470,13.7,30.3,.213,,.508,14.7,64.9,.287,,Charlotte Coliseum,"949,858","23,167",1989
24,Los Angeles Clippers,24.6,21,61,18,64,-9.91,0.41,-9.50,100.8,110.2,-9.4,104.4,.299,.032,.518,,.478,16.5,31.2,.216,,.497,14.1,64.0,.237,,Los Angeles Memorial Sports Arena,"286,614","6,991",1989
25,Miami Heat,25.2,15,67,15,67,-11.23,0.10,-11.13,97.8,109.0,-11.2,99.1,.296,.042,.498,,.459,17.7,35.6,.208,,.499,16.0,65.0,.292,,Miami Arena,"612,754","14,945",1989
,League Average,27.0,,,41,41,0.00,0.00,0.00,107.8,107.8,,100.6,.324,.074,.537,,.489,14.5,33.0,.249,,.489,14.5,67.0,.249,,,"581,579","14,201",1989
Rk,Team,Age,W,L,PW,PL,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,,eFG%,TOV%,ORB%,FT/FGA,,eFG%,TOV%,DRB%,FT/FGA,,Arena,Attend.,Attend./G,1990
1,Los Angeles Lakers*,28.9,63,19,58,24,6.78,-0.04,6.74,114.0,107.0,+7.0,96.3,.345,.120,.562,,.512,13.2,32.8,.271,,.479,12.8,68.5,.219,,Great Western Forum,"712,498","17,378",1990
2,Phoenix Suns*,26.7,54,28,58,24,7.10,-0.01,7.09,113.1,106.2,+6.9,100.7,.380,.076,.565,,.509,13.3,31.1,.302,,.478,12.8,68.8,.209,,Arizona Veterans Memorial Coliseum,"578,661","14,919",1990
3,Detroit Pistons*,29.5,59,23,57,25,6.09,-0.68,5.41,109.9,103.5,+6.4,94.4,.323,.078,.537,,.490,13.4,34.2,.245,,.461,13.7,70.3,.262,,The Palace of Auburn Hills,"879,705","21,456",1990
4,Portland Trail Blazers*,26.7,59,23,57,25,6.32,0.16,6.48,110.5,104.4,+6.1,102.3,.362,.075,.535,,.486,13.4,36.5,.269,,.479,15.2,70.8,.265,,Memorial Coliseum,"528,132","12,881",1990
5,Philadelphia 76ers*,27.4,53,29,54,28,4.99,-0.75,4.23,113.5,108.4,+5.1,96.5,.357,.077,.556,,.502,12.9,32.0,.281,,.495,13.3,68.4,.223,,The Spectrum,"565,926","14,017",1990
6,Utah Jazz*,27.6,55,27,54,28,4.79,0.03,4.82,110.3,105.4,+4.9,96.1,.377,.096,.570,,.522,15.5,30.1,.284,,.468,13.4,69.5,.268,,Salt Palace,"517,256","12,616",1990
7,Boston Celtics*,30.2,52,30,51,31,3.99,-0.76,3.23,112.0,107.9,+4.1,98.2,.301,.057,.557,,.506,13.4,31.5,.251,,.477,10.8,72.1,.223,,Boston Garden,"611,537","14,890",1990
8,San Antonio Spurs*,26.4,56,26,50,32,3.49,0.09,3.58,107.7,104.2,+3.5,98.5,.362,.032,.537,,.488,14.7,34.2,.270,,.477,15.0,68.7,.235,,HemisFair Arena,"586,787","14,334",1990
9,Chicago Bulls*,26.1,55,27,50,32,3.26,-0.51,2.74,112.3,109.0,+3.3,96.7,.302,.094,.559,,.516,13.4,31.9,.235,,.508,15.2,68.1,.262,,Chicago Stadium,"752,564","18,380",1990
10,Houston Rockets*,27.9,41,41,45,37,1.46,0.24,1.71,104.8,103.4,+1.4,101.2,.313,.068,.531,,.491,15.5,33.1,.225,,.475,14.7,69.2,.228,,The Summit,"649,702","15,846",1990
11,New York Knicks*,26.5,45,37,45,37,1.41,-0.63,0.78,109.4,108.0,+1.4,98.2,.331,.100,.547,,.501,14.8,34.2,.250,,.482,13.3,66.0,.215,,Madison Square Garden (IV),"730,432","17,815",1990
12,Denver Nuggets*,29.5,43,39,45,37,1.41,0.15,1.56,108.0,106.7,+1.3,105.4,.275,.084,.523,,.478,11.2,29.1,.217,,.501,15.2,71.3,.264,,McNichols Sports Arena,"484,288","12,668",1990
